contrast,energy,homogeneity,correlation,label
1083.4597687007874,0.11101915620315611,0.2125516753416258,0.8827294539115487,Matang
664.7339443897638,0.013637571013860662,0.1501858679678733,0.8903658404224007,Matang
1189.136380413386,0.010644357689787524,0.09699075497930713,0.8655756810217935,Mentah
510.7317298228347,0.015288983974830521,0.10467060613535356,0.913508929601395,Setengah Matang
721.4085260826771,0.012279135027479095,0.1277476458274219,0.9076534818290789,Matang
453.93553149606294,0.012467680614675583,0.11827514245758979,0.9366282849678051,Setengah Matang
690.5681594488191,0.016469570677884387,0.15771344077360547,0.8895832741494407,Matang
414.4846210629922,0.01261245367014559,0.1339476305432938,0.93327749317421,Mentah
774.634596456693,0.059278746583360555,0.37286930677680163,0.9085492506034439,Matang
1328.0847687007872,0.010094301270781699,0.08835204611923891,0.8411299053598679,Matang
899.3797367125986,0.014903578602832625,0.11268722589105026,0.861740143883251,Matang
389.2776820866143,0.016913530905800295,0.10782881532633812,0.9141495577695903,Matang
1162.0376476377953,0.014638550875629935,0.16030438042483375,0.829269677516281,Matang
867.3270792322837,0.01771466636643992,0.10468398445730062,0.881388477967119,Mentah
1246.8753690944884,0.018329886573399803,0.13674318510484093,0.8251597859062119,Matang
620.3254183070867,0.012643394411703963,0.09383734052960706,0.8813572670443043,Matang
1122.593688484252,0.014855002377619003,0.13971636609998703,0.857411455407465,Mentah
953.5717888779526,0.010594379930079247,0.08130246517757211,0.8561956755112374,Mentah
1179.6565575787404,0.010230126233261519,0.06301314648921524,0.8207922293124488,Matang
481.74034202755917,0.013165088701042183,0.1040976709888338,0.9000698104553535,Mentah
987.029096948819,0.030237070857627557,0.256409612041574,0.8250205557139059,Mentah
846.4150467519687,0.014612288723039369,0.10783033689191573,0.8790347740564586,Setengah Matang
769.1879921259844,0.03742316990467075,0.31180720600035494,0.9082280731350295,Matang
1176.6058070866143,0.012433792106654242,0.09557268051599414,0.8303887215092005,Matang
1046.7488312007877,0.014610540551174321,0.16516475452034954,0.8194452788647761,Matang
1380.1332431102364,0.013666537172765102,0.09382580076274677,0.7644886739560823,Matang
818.5778174212601,0.06300326872066085,0.35497644698300534,0.9105817995471194,Matang
779.072096456693,0.011624360564468354,0.0927435563698323,0.8917891300441915,Mentah
678.9615526574803,0.08657495242797257,0.3911305448742578,0.8873566039641946,Matang
1159.6136811023623,0.010768682666076036,0.07833050333418393,0.8566296151635252,Matang
1194.7880782480313,0.009404267135563686,0.05877697707481404,0.7859298758012518,Setengah Matang
660.4512795275591,0.053011907477394704,0.39297227493263115,0.9126563800945564,Matang
861.4285187007874,0.024672033260980955,0.1872751783275573,0.8571363778981279,Matang
1057.6960506889766,0.013614937408427006,0.14321326606627707,0.8827629871204977,Setengah Matang
784.0268208661416,0.016964075938133052,0.18521140449369466,0.8926291202672029,Mentah
838.4019438976378,0.016461814167158417,0.18169941150370533,0.8588391522996199,Setengah Matang
653.6062376968505,0.013862830075275364,0.1372270283478226,0.8926119987926339,Matang
1684.2637795275593,0.017988702583130928,0.1924407039743778,0.8028587783194582,Matang
397.3232652559056,0.01749509388115783,0.23395264406388003,0.9462144461164741,Matang
566.3521161417323,0.016389300772042856,0.15164238614544942,0.9104418980542749,Matang
1158.8375984251968,0.014380942591305547,0.17733694368024103,0.8046574073866753,Mentah
